subject,layer,context_length,separate_model,cross_modality,unified_model,var_explained_prod,var_explained_comp,var_explained_intersection,weightcorr_linguistic_voxels,weightcorr_cross_voxels,weightcorr_prod_voxels,weightcorr_comp_voxels,weightcorr_bimodal_voxels,weightcorr_uni_vs_prod,weightcorr_uni_vs_comp
7E+00,1.2E+01,1E+00,4.09604586948548E-02,-1.27581806347491E-02,3.73295056991882E-02,4.13096102724361E-02,1.7207396096775E-02,1.31166534274627E-02,-1.30779606960601E-02,2.14122924467151E-01,-3.96068248356497E-03,-1.54938567461445E-02,-3.60052473906183E-02,7.18312678541161E-01,4.99937409602016E-01
7E+00,1.5E+01,1E+00,4.33939883584555E-02,-1.24704247522268E-02,3.8691675665579E-02,4.18475994540665E-02,1.75249065111274E-02,1.32931348721585E-02,-1.4669042780452E-02,2.10656768333073E-01,-7.98330325472746E-03,-1.14117045584489E-02,-3.52291415398958E-02,7.2410213890388E-01,5.01738730194912E-01
7E+00,1.8E+01,1E+00,4.44606905197302E-02,-1.24077328315153E-02,4.04547242398559E-02,4.21164289502751E-02,1.81902044247443E-02,1.37519896416855E-02,-7.37431126390385E-03,2.14321404948854E-01,1.36860720359807E-03,-6.70540391299564E-03,-3.18705534609905E-02,7.16966350119368E-01,5.19483217859763E-01
7E+00,2.1E+01,1E+00,4.70249708197233E-02,-1.21557512853963E-02,4.19331945772972E-02,4.25398412738616E-02,1.83279945809847E-02,1.32986135415432E-02,-3.39449738643421E-03,2.15562249579988E-01,2.30199509555747E-03,3.9057532641213E-03,-2.37487393010291E-02,7.19332459895098E-01,5.27455315001923E-01
7E+00,2.4E+01,1E+00,4.81812207221061E-02,-1.17970330163649E-02,4.28385049196924E-02,4.32467818453191E-02,1.86112462158325E-02,1.32997844320659E-02,2.53136708176689E-03,2.1647861789815E-01,9.06726708490584E-03,7.86073844100544E-03,-1.94057290432591E-02,7.18977799194461E-01,5.39950692048131E-01
7E+00,2.7E+01,1E+00,4.89090409398953E-02,-1.13760119345213E-02,4.32726742387943E-02,4.35065423641709E-02,1.81260987044211E-02,1.3081562484898E-02,8.36875200750587E-03,2.17704127638177E-01,1.55588398544843E-02,1.20784279056337E-02,-1.43314908174702E-02,7.2175624384145E-01,5.41249763763036E-01
7E+00,3E+01,1E+00,4.85278684373483E-02,-1.13756796411931E-02,4.32040006548001E-02,4.31362305317142E-02,1.85321073909632E-02,1.32131246546265E-02,1.14691288926954E-02,2.2257764170666E-01,1.9282017191244E-02,1.6235138652058E-02,-1.30040383692021E-02,7.23585791445632E-01,5.45873175089887E-01
7E+00,3.3E+01,1E+00,4.82059945454751E-02,-1.17690608446374E-02,4.25964864096942E-02,4.27575844171926E-02,1.63930390321034E-02,1.29329497314745E-02,7.8487210365137E-05,2.2298622350103E-01,5.67231854406325E-03,1.4250667218392E-02,-2.22398316561075E-02,7.29881863869185E-01,5.23864007294361E-01
7E+00,3.6E+01,1E+00,4.50780164202263E-02,-1.17805928942868E-02,4.05607301102795E-02,4.0968613201206E-02,1.8195479210508E-02,1.339948300673E-02,6.52143081210325E-03,2.42319081134556E-01,1.73365436087928E-02,1.1622999570993E-02,-2.454196737528E-02,7.11943062314079E-01,5.44472618518291E-01
7E+00,0E+00,2E+00,4.21393028670202E-02,-1.36748887947368E-02,3.38520140534382E-02,4.33477467093906E-02,1.10458035004282E-02,1.2870009471106E-02,1.11996751096155E-02,2.00669599028694E-01,1.51011765600181E-02,3.67798492302323E-03,-2.84390028473017E-03,7.3621542405444E-01,5.40486237589314E-01
7E+00,3E+00,2E+00,4.79861425484537E-02,-1.39794419784743E-02,4.04935376204955E-02,4.71138843041265E-02,1.23528598621867E-02,1.3987468069844E-02,7.8414984045636E-03,2.20849799607384E-01,1.36539245106831E-02,-1.26031588347651E-03,-1.40603156665018E-02,7.32056840888426E-01,4.80827753506358E-01
7E+00,6E+00,2E+00,4.79421309289002E-02,-1.4176233965895E-02,4.20938979770452E-02,4.74087292161669E-02,1.38872322377108E-02,1.50124992892479E-02,-7.55245375304173E-03,2.05106292873766E-01,-1.84124147436452E-03,-7.5777867890656E-03,-2.99206187801348E-02,7.15192016413168E-01,4.82326247395785E-01
7E+00,9E+00,2E+00,4.9667741559255E-02,-1.39006425986745E-02,4.45200368492972E-02,4.8614822836487E-02,1.60620297087379E-02,1.59960197568713E-02,-2.03963045054538E-03,2.08780842890127E-01,4.51195346740088E-03,-3.62028836409581E-03,-2.52204221602064E-02,7.07596724094179E-01,5.04410393708759E-01
7E+00,1.2E+01,2E+00,5.06934008838867E-02,-1.37986270699907E-02,4.48893281589028E-02,4.89879093572622E-02,1.5946360147187E-02,1.59234689379369E-02,-2.75603301073963E-03,2.03272144249104E-01,4.35763870862248E-03,-5.54070124919795E-03,-2.89120861478267E-02,7.05405593531554E-01,5.04436292162179E-01
7E+00,1.5E+01,2E+00,5.28594370150002E-02,-1.35576692729999E-02,4.60032067682966E-02,4.94717094126491E-02,1.74988277169476E-02,1.56536909014316E-02,2.61124459751384E-03,2.05264473088105E-01,8.97238065539622E-03,5.88842198596863E-03,-2.30994872574448E-02,7.07105323841833E-01,5.26619812050479E-01
7E+00,1.8E+01,2E+00,5.34907859002271E-02,-1.27954063282494E-02,4.71143820043521E-02,4.92617659359012E-02,1.79587491321167E-02,1.63500689752465E-02,5.56662320457504E-03,2.03864645861728E-01,1.26042365949539E-02,8.87949461827019E-03,-2.14660130734245E-02,7.03013636594307E-01,5.23756282791781E-01
7E+00,2.1E+01,2E+00,5.4885577782274E-02,-1.19156871319122E-02,4.76208844095377E-02,4.92159582169296E-02,1.72434879857281E-02,1.66527046942275E-02,2.05540955764763E-02,2.08559757689974E-01,2.75220231952894E-02,2.51192922927807E-02,-7.86717836444553E-03,7.07530953545478E-01,5.33455173618993E-01
7E+00,2.4E+01,2E+00,5.5400486037084E-02,-1.13615747743195E-02,4.77547538655641E-02,4.96380047818265E-02,1.94866971714819E-02,1.60796520036446E-02,1.9720434216935E-02,2.15522957445678E-01,2.69762549900289E-02,2.28194803719755E-02,-7.59429482905014E-03,7.07543225970295E-01,5.47343388334117E-01
7E+00,2.7E+01,2E+00,5.56978977512168E-02,-1.10280769908319E-02,4.79267178438748E-02,4.97339328639183E-02,1.99852156526654E-02,1.581299159511E-02,2.30462652142223E-02,2.20399869769953E-01,3.04878870975184E-02,2.82746981869531E-02,-5.41095981528584E-03,7.09612753031506E-01,5.58099628969384E-01
7E+00,3E+01,2E+00,5.56329930077783E-02,-1.06379548452843E-02,4.75546152370805E-02,4.933943813059E-02,1.88914493130385E-02,1.56696575953988E-02,1.88996050573555E-02,2.20254925788992E-01,2.5482658362552E-02,2.61172025465254E-02,-1.07176849077389E-02,7.16983320949796E-01,5.3127499385735E-01
7E+00,3.3E+01,2E+00,5.54221747350854E-02,-1.10654969194972E-02,4.68772104481432E-02,4.84567046772391E-02,1.93567960211148E-02,1.51806615022238E-02,1.87553344452791E-02,2.27617863448845E-01,2.62783230165348E-02,2.325336044253E-02,-1.14652507311888E-02,7.22643177971502E-01,5.43557511720175E-01
7E+00,3.6E+01,2E+00,5.06056378315088E-02,-1.19174901461313E-02,4.27070137515805E-02,4.50765167185566E-02,1.90817716835994E-02,1.50333104927309E-02,1.11932480066272E-02,2.37886586307355E-01,2.18337595309404E-02,1.4989485983188E-02,-2.25596510885596E-02,7.10743191146537E-01,5.41937547884029E-01
7E+00,0E+00,4E+00,4.61803993736306E-02,-1.6007489445081E-02,3.87084339515592E-02,4.89129221395132E-02,1.28679390033325E-02,1.53992654692671E-02,-7.09915148915683E-03,2.06618726698516E-01,-3.27300180424882E-03,-7.5310443323148E-03,-2.47125036901545E-02,7.08406794023805E-01,5.20028639615524E-01
7E+00,3E+00,4E+00,5.46600859067537E-02,-1.79600784913945E-02,4.43761468627408E-02,5.54491797047321E-02,1.25409850768525E-02,1.84358583517358E-02,-9.53789342630346E-03,2.10939283416032E-01,-4.81621685718656E-03,-1.92134339552964E-03,-3.61358786149743E-02,6.94484153239938E-01,4.76730780795672E-01
7E+00,6E+00,4E+00,5.65645207971607E-02,-1.8950788575708E-02,4.57375130691699E-02,5.58849557757627E-02,1.37983534440675E-02,2.08281338133772E-02,-1.45942219680687E-02,2.0231803125389E-01,-7.11365976828609E-03,-2.09313391080254E-03,-5.22058704124482E-02,6.81717768471361E-01,4.78026115223152E-01
7E+00,9E+00,4E+00,5.94457124998729E-02,-1.86940102809379E-02,4.83466019675856E-02,5.64690357943183E-02,1.5851344525354E-02,2.19820669911986E-02,-1.0592662853976E-02,2.10011608647642E-01,-1.38670703145517E-03,-2.96204363600611E-04,-5.21785722229944E-02,6.8254403883455E-01,5.01555212189931E-01
7E+00,1.2E+01,4E+00,5.96099085910756E-02,-1.83707770112095E-02,4.86766811857081E-02,5.6670924167242E-02,1.60592635490589E-02,2.23067510680877E-02,-6.35626637977223E-03,2.05237301748827E-01,2.38375438816327E-03,6.49452133810289E-03,-4.79032930631466E-02,6.74661704111105E-01,4.98816610134737E-01
7E+00,1.5E+01,4E+00,6.10526121182711E-02,-1.7310141459903E-02,4.96591741082172E-02,5.62043633676039E-02,1.77201921709123E-02,2.23245819877215E-02,-2.11036949703666E-03,2.06827703159802E-01,6.97964336942885E-03,6.5527627760375E-03,-4.35926244116312E-02,6.75738956338079E-01,5.24079438466458E-01
7E+00,1.8E+01,4E+00,6.15054553325265E-02,-1.64273819193174E-02,5.06972342832518E-02,5.57352182438955E-02,1.87239457875305E-02,2.24252806985187E-02,4.20872064812835E-04,2.01273480615366E-01,8.94089795896979E-03,1.64807655035409E-02,-4.22301616567587E-02,6.77690174033868E-01,5.17945686595955E-01
7E+00,2.1E+01,4E+00,6.20471073212304E-02,-1.47980223172504E-02,5.09863123879463E-02,5.53019097427597E-02,2.04491533892943E-02,2.17237266922557E-02,8.12178524333268E-03,2.10282932275814E-01,1.64960916079533E-02,1.34167039836618E-02,-2.85382262409705E-02,6.84872805738329E-01,5.38001616907175E-01
7E+00,2.4E+01,4E+00,6.17052203602134E-02,-1.42302146205761E-02,5.11408098465942E-02,5.47341032863374E-02,2.10435596819638E-02,2.19717055227677E-02,8.41025965410428E-03,2.07054502594435E-01,1.59637199369345E-02,2.70725518407644E-02,-2.91426354171328E-02,6.8523470089234E-01,5.39003777335203E-01
7E+00,2.7E+01,4E+00,6.10081684077136E-02,-1.27908527424559E-02,5.09504014982402E-02,5.45210850326439E-02,2.1270651713046E-02,2.14806370858205E-02,1.52930456404384E-02,2.09533699654885E-01,2.32008810351169E-02,2.75778409007413E-02,-2.13300251506084E-02,6.90704982061388E-01,5.36530546046303E-01
7E+00,3E+01,4E+00,6.0787608322319E-02,-1.3040923808512E-02,5.01520228111757E-02,5.39225579200196E-02,2.23762708254694E-02,2.05466000530426E-02,6.85785556360521E-03,2.16952094635015E-01,1.49919066509928E-02,2.21513866482726E-02,-3.21693320113866E-02,6.94667618510638E-01,5.35745354833284E-01
7E+00,3.3E+01,4E+00,6.03554680046931E-02,-1.31619892479101E-02,4.92718181162327E-02,5.36424903814545E-02,2.30125872028827E-02,1.9372379988567E-02,4.19690286608318E-03,2.19398116443679E-01,1.11462304861762E-02,1.93554148505729E-02,-3.20194022122677E-02,6.96020888989619E-01,5.30688502362227E-01
7E+00,3.6E+01,4E+00,5.54137097217348E-02,-1.3987855573124E-02,4.47702101467523E-02,4.91738598824204E-02,2.00030743013561E-02,1.86964608355382E-02,-9.16945508874939E-03,2.24216084680662E-01,-3.14685941941604E-04,2.62843899584488E-03,-4.60271343137098E-02,6.9301888078437E-01,5.16743367281524E-01
7E+00,0E+00,8E+00,5.13407819700594E-02,-2.09944798350863E-02,3.90706113238498E-02,5.09706369570272E-02,1.78976047662153E-02,2.1226264668488E-02,-2.51613903327548E-02,1.91430328002564E-01,-1.96394899618242E-02,-2.36943747974286E-02,-4.49230071815588E-02,6.85732865275004E-01,5.10251560575759E-01
7E+00,3E+00,8E+00,5.74015609457386E-02,-2.24101590486337E-02,4.52045628950318E-02,5.18549604716763E-02,1.76867884152922E-02,2.63457605608711E-02,-2.38597561471381E-02,2.09289329116808E-01,-1.75222470670805E-02,-1.05285271644219E-02,-4.81749703057222E-02,6.64869172413678E-01,4.68362955780919E-01
7E+00,6E+00,8E+00,5.84990922712772E-02,-2.28743346924675E-02,4.73013668830879E-02,5.21021819134633E-02,1.85902675050851E-02,2.91186487911176E-02,-2.05679056368737E-02,1.93886541459199E-01,-9.70461539386032E-03,-1.3852232985874E-03,-5.67383511266893E-02,6.37864865970623E-01,4.64924481957851E-01
7E+00,9E+00,8E+00,6.12764856557497E-02,-2.26145339199561E-02,5.0083434368548E-02,5.37168606564307E-02,1.89748319973578E-02,2.97768174689704E-02,-1.9607466790903E-02,1.93061202144292E-01,-7.077219764591E-03,1.52218262978102E-03,-6.29139076754495E-02,6.44103977034852E-01,4.67908269648825E-01
7E+00,1.2E+01,8E+00,6.23890623039516E-02,-2.27895094954972E-02,5.17374527521485E-02,5.39760973391451E-02,2.06703042730372E-02,3.00995459854331E-02,-1.90487551568976E-02,1.92739452057862E-01,-8.69276084315088E-03,2.51218189442365E-03,-5.73846359885803E-02,6.36876884711362E-01,4.88375610843365E-01
7E+00,1.5E+01,8E+00,6.25990495842779E-02,-2.089609215568E-02,5.31571905464632E-02,5.24715721338841E-02,2.13446061819752E-02,3.1411583484181E-02,-1.30138700896714E-02,1.93059401822817E-01,-1.07824067579952E-03,1.32223097461319E-02,-5.52166243708239E-02,6.3913434347701E-01,4.87912892904254E-01
7E+00,1.8E+01,8E+00,6.36208124986142E-02,-1.9380043334227E-02,5.44845254563613E-02,5.29462757131058E-02,2.2145221615458E-02,3.22545333239004E-02,-9.04718512406547E-03,1.86201747961806E-01,1.27654594032407E-03,1.70747602296498E-02,-4.78787841191104E-02,6.39129136855283E-01,4.93045034177064E-01
7E+00,2.1E+01,8E+00,6.42212168346143E-02,-1.89311676965168E-02,5.42456570185309E-02,5.23686038331198E-02,2.42125868791956E-02,3.13521587575629E-02,-7.77328602761583E-03,1.90491167524757E-01,8.82671607234632E-04,2.09846193603631E-02,-4.41143474307894E-02,6.44042477238177E-01,5.08185662570722E-01
7E+00,2.4E+01,8E+00,6.5105368221142E-02,-1.69298656948411E-02,5.47474229324625E-02,5.36161074206911E-02,2.44945775692726E-02,3.01335433140605E-02,-3.83712369348157E-03,1.88197017405353E-01,2.87213423628526E-03,2.66603084590494E-02,-4.09563555212648E-02,6.55167141369043E-01,5.07901993222358E-01
7E+00,2.7E+01,8E+00,6.4604572683544E-02,-1.6023264080021E-02,5.37897621495713E-02,5.29276805187561E-02,2.49849821759635E-02,2.9030563875748E-02,-2.53607081377391E-03,1.91496206731075E-01,3.1774637380056E-03,2.31562033932434E-02,-3.55174058163239E-02,6.59173951219259E-01,5.07078107748664E-01
7E+00,3E+01,8E+00,6.30072827593007E-02,-1.62475525888031E-02,5.19323624883505E-02,5.23223320968491E-02,2.50311103994809E-02,2.8183170074905E-02,-1.052600485454E-02,1.94200360028255E-01,-6.39813716888833E-03,1.71835224950083E-02,-4.16386839785879E-02,6.62091840352959E-01,5.00180349586503E-01
7E+00,3.3E+01,8E+00,6.30793732266886E-02,-1.6742829533063E-02,5.04523532835256E-02,5.16592737318922E-02,2.63877739524924E-02,2.619093825543E-02,-1.90407072847115E-02,1.98986074281292E-01,-1.44043030449793E-02,4.00197926415471E-03,-5.03508785982863E-02,6.670876615089E-01,5.03423332248541E-01
7E+00,3.6E+01,8E+00,5.7270218815202E-02,-1.81939655509269E-02,4.48974064680523E-02,4.7486939707207E-02,2.40751022347686E-02,2.33950919124498E-02,-4.0233194890269E-02,2.05251377413814E-01,-3.58701968179678E-02,-1.88144371262526E-02,-6.88236887594896E-02,6.67146321240312E-01,4.87366011381213E-01
7E+00,0E+00,1.6E+01,5.69719154708296E-02,-3.28181918495403E-02,3.9798155121843E-02,4.39498545240784E-02,2.26823527460014E-02,3.31352121134738E-02,-4.79258878317471E-02,2.00370699222157E-01,-3.72186342083971E-02,-3.49740620719389E-02,-7.17105882569761E-02,6.30371393702465E-01,5.46329866966531E-01
7E+00,3E+00,1.6E+01,6.39059702083265E-02,-2.63779377416458E-02,5.15177576411464E-02,4.33864763159909E-02,2.54682304692545E-02,4.0528846901127E-02,-6.10423637300297E-03,2.2282305424857E-01,1.69423046472401E-02,1.59520463723478E-02,-4.05927544403397E-02,6.1130586333347E-01,5.25037478057554E-01
7E+00,6E+00,1.6E+01,6.50566336241675E-02,-2.39521109823266E-02,5.5417163869129E-02,4.20124203059234E-02,2.58916182258188E-02,4.24481779921283E-02,-1.60596755632749E-03,2.09971213509042E-01,2.74720811432863E-02,1.37059350935017E-02,-3.49093310166559E-02,5.90970311252186E-01,5.18930648387799E-01
7E+00,9E+00,1.6E+01,6.7557774823339E-02,-2.42526640982696E-02,5.70799027778542E-02,4.41741739019816E-02,2.55574858397241E-02,4.32268653835457E-02,-1.26795558959928E-03,1.9755628198719E-01,2.56748345661996E-02,2.06992823821638E-02,-3.65249274399094E-02,5.97849071475838E-01,5.18802354496603E-01
7E+00,1.2E+01,1.6E+01,6.80896284460467E-02,-2.41851413820603E-02,5.91245669087344E-02,4.38528870464226E-02,2.60678290350804E-02,4.458578222804E-02,-1.52512640313097E-05,1.87361181720661E-01,2.15084247328586E-02,2.79919466358977E-02,-3.02339676059899E-02,5.92787907744153E-01,5.28014905993605E-01
7E+00,1.5E+01,1.6E+01,6.84565932972989E-02,-2.36921216313745E-02,5.99194844225436E-02,4.28822438281518E-02,2.73918668328458E-02,4.57215680284636E-02,1.83731502443679E-03,1.85657273945542E-01,1.76763650308379E-02,3.69944554754995E-02,-2.63817542165797E-02,5.9390881225979E-01,5.32876802061111E-01
7E+00,1.8E+01,1.6E+01,6.90296471321774E-02,-2.30790035386525E-02,6.11359854912987E-02,4.25418399872151E-02,2.81645935417914E-02,4.6722221881765E-02,6.69158607500152E-03,1.79701862144094E-01,2.18722630668117E-02,3.88488903038726E-02,-1.90112941772052E-02,5.9276948138173E-01,5.37586843125217E-01
7E+00,2.1E+01,1.6E+01,7.02881325681652E-02,-2.29258902884617E-02,6.02817912524482E-02,4.4265631352455E-02,2.81068613305597E-02,4.52244343602423E-02,3.20046825239786E-03,1.79129032312939E-01,1.67105543810387E-02,3.66142892428776E-02,-2.44865895380834E-02,6.09849480044757E-01,5.31359224164568E-01
7E+00,2.4E+01,1.6E+01,6.94299403214203E-02,-2.16583037773553E-02,6.02995073235537E-02,4.38442126480102E-02,2.77805697158263E-02,4.53202054416407E-02,5.48000884241373E-03,1.74165912714596E-01,1.705043792473E-02,3.89645250319963E-02,-2.06544311286763E-02,6.0707346006183E-01,5.32998857014662E-01
7E+00,2.7E+01,1.6E+01,6.84092219721341E-02,-2.18108861131885E-02,5.94072184311131E-02,4.35183469636912E-02,2.83522306504551E-02,4.35767638335273E-02,-3.93032664907821E-03,1.76006678600375E-01,1.23455916423915E-03,3.274973410751E-02,-2.83192525308767E-02,6.08196990837864E-01,5.31353920849078E-01
7E+00,3E+01,1.6E+01,6.8021310738727E-02,-2.22075501517881E-02,5.65454296076399E-02,4.42829149658144E-02,2.92011313152311E-02,4.02030943617496E-02,-1.09584420360236E-02,1.76219644268136E-01,-8.94782207181269E-03,2.56997328227985E-02,-3.61612103317177E-02,6.24637479616726E-01,5.22150915339323E-01
7E+00,3.3E+01,1.6E+01,6.60394948171589E-02,-2.29053038293757E-02,5.42719066286303E-02,4.24597195319579E-02,3.00282132960254E-02,3.96715491617176E-02,-1.54371212718812E-02,1.78079497099868E-01,-1.53417248570253E-02,2.18606788920626E-02,-4.06014136781336E-02,6.18772988335834E-01,5.19376447514898E-01
7E+00,3.6E+01,1.6E+01,6.09857295459452E-02,-2.61018205755335E-02,4.65413093119842E-02,4.044472180609E-02,2.96311781093671E-02,3.29849096198043E-02,-4.57427857042578E-02,1.83748506727786E-01,-4.59702073102115E-02,-2.15441622874729E-02,-6.64073161496372E-02,6.13443980210336E-01,5.10428113474849E-01
7E+00,0E+00,3.2E+01,5.0131525887066E-02,-2.69339060290421E-02,4.48889995154674E-02,3.58646995729411E-02,2.18102645276327E-02,3.25815894237326E-02,-1.86352787770716E-02,2.00694583763481E-01,-1.13029326037582E-02,4.6234806495452E-03,-3.90139045880444E-02,5.79248583875876E-01,6.03523771598437E-01
7E+00,3E+00,3.2E+01,6.19769924974719E-02,-9.86438688532303E-03,5.91091654614555E-02,3.55406039733049E-02,2.82184375816631E-02,4.17264669790805E-02,5.40600176456477E-02,2.45809338898509E-01,6.90501603608413E-02,7.51020342191461E-02,3.63937570696605E-02,5.70042643386942E-01,6.04404982153534E-01
7E+00,6E+00,3.2E+01,6.46908990917531E-02,-5.57250937641746E-03,6.26620358286944E-02,3.47417971488043E-02,2.95789810274377E-02,4.51947280083701E-02,5.25401085561665E-02,2.2216019478631E-01,6.99745434903123E-02,7.0518944877102E-02,3.81573354937245E-02,5.50575567269036E-01,5.86144358707662E-01
7E+00,9E+00,3.2E+01,6.59664581288976E-02,-7.88694269312831E-03,6.27474566392978E-02,3.59436599677134E-02,2.87504827701892E-02,4.62872606124231E-02,4.53223043344678E-02,2.13668101933078E-01,6.26458777711729E-02,6.26106548236478E-02,3.09212938740439E-02,5.41448683422423E-01,5.93509771146128E-01
7E+00,1.2E+01,3.2E+01,6.78207104918704E-02,-7.41082592292508E-03,6.28088778963883E-02,3.74664114234108E-02,2.9973113091274E-02,4.52856259048388E-02,4.76720656633514E-02,2.08954429775744E-01,5.88421297163955E-02,7.51683425706888E-02,3.06403122083005E-02,5.54702948782845E-01,5.80538363559676E-01
7E+00,1.5E+01,3.2E+01,6.77692322070532E-02,-8.56004425884359E-03,6.26413109655083E-02,3.46120862724341E-02,3.17625371075091E-02,4.67520239831721E-02,3.875118808626E-02,1.95752056021988E-01,4.7294405480512E-02,6.38386565863847E-02,2.40208236990562E-02,5.43007532590247E-01,5.86747557133333E-01
7E+00,1.8E+01,3.2E+01,6.89551150118377E-02,-1.04873356139718E-02,6.41773385995179E-02,3.41831365313811E-02,3.30548247194806E-02,4.74638963039451E-02,3.1670901251138E-02,1.84086239484807E-01,3.67511176476037E-02,6.28754910416721E-02,1.52617457809689E-02,5.3783884917444E-01,5.89254552940207E-01
7E+00,2.1E+01,3.2E+01,6.91769707540411E-02,-9.56057966538312E-03,6.4035976716352E-02,3.51082329866595E-02,3.39604781108035E-02,4.63676361675867E-02,3.850826252303E-02,1.9161409843181E-01,3.77182592147471E-02,7.73786212785605E-02,1.87342254819359E-02,5.55694998669998E-01,5.85987021530826E-01
7E+00,2.4E+01,3.2E+01,6.77671110793036E-02,-8.04808212373086E-03,6.42179537470717E-02,3.40572973132634E-02,3.29314331780679E-02,4.70248557167026E-02,4.03365953547871E-02,1.85857405051761E-01,4.14459935452829E-02,7.71165232967248E-02,2.1976959397346E-02,5.54902075361734E-01,5.84214540174121E-01
7E+00,2.7E+01,3.2E+01,6.82088243845721E-02,-9.90533258052855E-03,6.24389728544013E-02,3.51848205544214E-02,3.48962912879923E-02,4.37969489108436E-02,2.79267365108661E-02,1.84901567500109E-01,2.58612369677154E-02,6.88488222921244E-02,4.07281081446056E-03,5.65887569848309E-01,5.79157180315522E-01
7E+00,3E+01,3.2E+01,6.62971338584214E-02,-1.16214892165124E-02,5.91586451610726E-02,3.37358455679386E-02,3.63840724294217E-02,4.18116231773782E-02,1.71517104931233E-02,1.79078593012528E-01,1.24639927868099E-02,5.45866239743163E-02,-6.67259863012144E-03,5.78797117066748E-01,5.72679058885371E-01
7E+00,3.3E+01,3.2E+01,6.54957981493766E-02,-1.34062959376012E-02,5.72547507294553E-02,3.37315149798561E-02,3.6900384752935E-02,3.95716317041226E-02,1.24594846450432E-02,1.8583609039657E-01,3.32241440016782E-03,5.11970568038235E-02,-1.24248358480175E-02,5.8969812992314E-01,5.66657808975091E-01
7E+00,3.6E+01,3.2E+01,6.04282292988042E-02,-1.73726376956713E-02,4.90574480911792E-02,3.05609425102067E-02,3.77547092622564E-02,3.32158073716689E-02,-1.69581225738585E-02,1.79077254570605E-01,-2.49821609339698E-02,1.12686894507527E-02,-4.04198957257852E-02,5.71944283750404E-01,5.65473259569616E-01
8E+00,0E+00,1E+00,1.87259723793157E-02,-3.45927646451083E-03,1.82266266793033E-02,2.07207988950155E-02,1.42791818809024E-02,9.42797298589287E-03,9.23793208555874E-03,2.10636882438796E-01,1.35560411291207E-02,1.9565054846335E-02,-1.92388680565056E-02,6.42306112841474E-01,6.53424397773633E-01
8E+00,3E+00,1E+00,1.87446075917019E-02,-2.08104670268884E-03,1.98441832065486E-02,1.98818998419306E-02,1.52750583757938E-02,1.01563384808148E-02,1.69072268221356E-02,2.38557606599041E-01,2.28381587709075E-02,2.09973902168737E-02,6.19258002200413E-04,6.28387149673064E-01,6.16331717243537E-01
8E+00,6E+00,1E+00,1.8561779467493E-02,-2.04229221325897E-03,1.95835358128401E-02,2.0713484490237E-02,1.69129820574424E-02,1.08491030825579E-02,1.68849310630596E-02,2.51404056580867E-01,2.38221487128232E-02,2.04992526247168E-02,1.99956109529258E-03,6.11221821048785E-01,6.32170596028321E-01
8E+00,9E+00,1E+00,1.96867475136627E-02,-1.94291099967341E-03,2.11285513776607E-02,2.27364915825308E-02,1.6288811606048E-02,1.09390668365865E-02,1.6264227309113E-02,2.54419599146097E-01,2.2242297150685E-02,2.28666110097329E-02,-2.47301163469966E-04,6.14838833334453E-01,6.33181617687807E-01
8E+00,1.2E+01,1E+00,1.99547606953318E-02,-2.00936573752029E-03,2.23181420390172E-02,2.25093102199135E-02,1.79082839224438E-02,1.13612200642192E-02,1.27429239080572E-02,2.58506653871526E-01,2.50492559967924E-02,1.75637446547949E-02,-9.31251829107931E-03,5.91511675427237E-01,6.39813255071707E-01
8E+00,1.5E+01,1E+00,2.09660290783769E-02,-1.4756332537637E-03,2.36224154525677E-02,2.33994734841605E-02,1.74450251182739E-02,1.1236303277929E-02,1.09576139655596E-02,2.6400684685185E-01,1.97229006126561E-02,1.93156438246669E-02,-1.11911578525847E-02,6.03576609085099E-01,6.31931908961578E-01
8E+00,1.8E+01,1E+00,2.20294881585842E-02,-1.89094210827051E-03,2.52286738252109E-02,2.34152405076322E-02,1.7284037156138E-02,1.16066941800965E-02,7.0137221130035E-03,2.61951011728939E-01,1.90808021772476E-02,1.38780473310694E-02,-1.68988715684146E-02,5.9480681225242E-01,6.40974589751252E-01
8E+00,2.1E+01,1E+00,2.33946247866217E-02,-1.69703921503635E-03,2.69443942873894E-02,2.39318748614918E-02,1.67481030627175E-02,1.14001355254728E-02,-1.74472961431298E-03,2.60036722916834E-01,9.18797138224445E-03,8.21993651438376E-03,-2.91333801098986E-02,6.1117916375505E-01,6.35286684764127E-01
8E+00,2.4E+01,1E+00,2.4575124845684E-02,-1.52113499250752E-03,2.79038037971187E-02,2.43728439189131E-02,1.60509239528996E-02,1.14446826702713E-02,1.00776969043368E-03,2.63508766359531E-01,1.29176272980192E-02,1.08794563278501E-02,-2.83385531751761E-02,6.24531660868464E-01,6.36981291932653E-01
8E+00,2.7E+01,1E+00,2.52665040227977E-02,-1.630216635455E-03,2.87029433647638E-02,2.44801317052248E-02,1.57605264468368E-02,1.13514958869398E-02,-4.85069586935915E-03,2.65175358548529E-01,7.73151126481779E-03,7.98323214347197E-03,-3.79834051514688E-02,6.24832314698297E-01,6.40974142178975E-01
8E+00,3E+01,1E+00,2.36726360049733E-02,-1.91986769391634E-03,2.88275220653211E-02,2.39150234295765E-02,1.53807957958086E-02,1.19668295576952E-02,-9.63142916886678E-04,2.69795107942562E-01,1.44044523984063E-02,9.21240139220105E-03,-3.37531191421709E-02,6.10695323143359E-01,6.26142218850894E-01
